Comment_ID,Comment_Name,Comment_Content,情感标签,讽刺标签1,讽刺标签2,Comment_Time,type,name
170867660,于星河同行,不是段子，我的鸟在我初中的时候被猫吃的就剩一只爪，你还是长点心吧,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
2075276812,熊麒岚3,现在想想也很开心,2,0,0,2024/8/14,游戏,“第一次失望”这扇门我走了十年....
6744473,千年老人参参参,韩国的娱乐产业真的走在前锋[笑哭],2,2,2,2024/8/13,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享22亿奖金，比韩剧精彩！
3865641,含光追影,"小圆:你也是魔法少女吗？
小樱:不是！我是COS",1,1,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
3.55E+15,凉穗子,请问一共有多少个梗？[吃瓜],1,1,0,2024/8/13,鬼畜,十三香汉堡包
257206340,我已经是我了,黑色多背法双肩包！哪里可以买啊,1,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
480337966,喜欢布丁です,马萨卡，您就是楼道魔女[樱花未来_好家伙_哦吼],1,0,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
359386097,喜欢跳高的芷若,a-bilibili.site,1,1,0,2024/8/15,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
2609273,秋山大月,我总觉得几万块钱的表定位很尴尬，没有普通便宜的看时间的表那么随意，没有智能手表的实用性，也没有几十万的豪华名表装得那么彻底、感觉就是、不松弛[喜极而泣],0,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
21979156,一李凌风一,麻麻地，我平时白嫖惯了，逼得我投了俩。[脸红],0,0,0,2024/8/13,生活,今天比昨天好，这就是希望。
3.55E+15,bili_41795350790,动作干净，飞舞的头发告诉我你有多用力！[打call][打call][打call],2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
405455414,向左卍向右,为什么不孕检,1,1,0,2024/8/13,生活,今天比昨天好，这就是希望。
40611939,卡夫卡の鱼,男的心机好重,0,0,0,2024/8/15,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享87亿奖金，比韩剧精彩！
524005952,劳动人民欢乐多,老友记：我感觉up主在针对我《几个人坐那聊天》,1,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
405558174,不做电子奶瓶下的巨婴,记得绝命毒师里，他拍了一整集苍蝇[doge],1,0,0,2024/8/14,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
2088572630,诺艾尔酱是一个一个,希望老师可以继续出其他的舞蹈，狠狠期待了[给心心],1,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
1836706824,啊啦啦啦噜噜啦啦噜,没办法了，好久没看到这么纯的鲨臂,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
52425625,不过笑笑丶,我去 好厉害[Asaki新表情包_哇哦][Asaki新表情包_哇哦][Asaki新表情包_哇哦],2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
26592100,镇暴型吉姆,今天和老爸上山祭祖我去一旁挖土的时候偷偷望着他的背影忍不住颤抖流泪 突然很怕以后是我自己来,0,0,0,2024/8/14,动画,小时候自以为瞒天过海的事情
1462143735,胜姳,做父亲需要DNA，而做爸爸需要爱,2,0,0,2024/8/14,动画,小时候自以为瞒天过海的事情
527642803,0凌云,不喜欢吃芒果不知道价格，但肯定比这破“芒果雪糕”便宜吧[热],0,2,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
377134,Cycle,这要是中国版请那些人来着，刀哥虎哥刘波阿giao同台竞技是吧,0,0,0,2024/8/12,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享66亿奖金，比韩剧精彩！
3.55E+15,好饿好想吃些东西,#NAME?,0,0,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
416614848,bili_416614848,"小白聊到健身离不开几个关键词
1.蛋白粉
2.健身房
3.腹肌
4.药(科技)
5.死肌肉",0,1,0,2024/8/15,运动,让健美圈看看纯街健能练出多恶心的肌肉
177090595,海魂华,我以为要拔枪了呢[笑哭]异型后遗症,0,0,0,2024/8/12,舞蹈,乐意效劳 随叫随到！
1334218121,一只李子不聪明,我听到了〖更新十日终焉〗的回响,0,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P108
36462890,七夜听雪--,拉泽哥，说真的，今天没给别的up点过赞投过币，你的视频是我劳累了一天，到现在为止刷到过最有意思的一个视频，这样吧，今日份有两个币和一个赞，虽然不多，但是也不打算点赞也不打算投了。,2,0,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
1311247019,我不做碳基生物了,"／人? ?? ?人＼
还在因为保护不了自己想要保护的事物而悲伤吗？
还在因为得不到自己想要的事物而悲伤吗？
还在因为自己想要的结局无法实现而悲伤吗？
与我签订契约，成为魔法少女吧！
只要成为魔法少女，无论是什么愿望，都是可以实现的！
你还在犹豫什么？
快点与我签订契约吧！
成为魔法少女，让一切变成你想要的样子吧！",1,0,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
537964109,要雪莲不要碧莲,纯街练是不是一点什么蛋白粉和辅助药物都不用啊,1,0,0,2024/8/15,运动,让健美圈看看纯街健能练出多恶心的肌肉
21645089,椅子儿丶,妈啊，第一款评测看起来跟我在盒马买的这款一摸一样，但是我这个贵多了,0,0,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
407242960,咕--杀了我,朋友的内心,1,0,0,2024/8/14,原创,细品
1085973121,无心的奏,小心下面的楼梯转角一个白色生物探头[脸红],1,0,0,2024/8/15,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
2049944,DIOS皂,唯独忘了减重的超跑,1,0,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
145985688,逆陌言,脚趾都抓紧了[崩坏3_卡了]@怪盗小神 @Saintelmo圣埃尔莫 @我真喜爱物理呢 @Linear_六安 @七草啊_ @Augenstern-燏 @萤火月光lei,0,0,0,2024/8/13,原创,细品
3.49E+15,liZHCil,反诈APP才是最好用的知道吗[doge]，建议多下几个,2,2,2,2024/8/15,科技,【通通曝光】72个稀缺良心国家队App，你未必全知道！！！
2099878107,不会说话针菌,太有教育意义了,2,0,2,2024/8/15,原创,细品
171243,莱因,车头非主流，摇摇乐不入流，一个超跑装磷酸铁锂，决策层迷之自信。,0,0,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
490676800,北乐好可爱,"5级号是一种可爱的猫科生物，它会用头蹭蹭所有路过点赞的人，并发出软乎乎的喵喵声
(=?ω?=)（每日集赞0/10）",2,0,0,2024/8/13,动画,小时候自以为瞒天过海的事情
341387177,有点不太极端,被哈基米摁造了就老实了?,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
3951254,洛奇__Rocky,最后的画面应该是《时间规划局》吧,1,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
386423168,灵悠Ly,实在没有硬币了[大哭]只能点赞,2,0,0,2024/8/14,生活,今天比昨天好，这就是希望。
487239553,每晚只吃6碗饭,首都图书馆没有视频中所说那么好用，我随便搜了两本我正在看的书后发现完全没有完整版的电子书[辣眼睛],0,0,0,2024/8/13,科技,【通通曝光】51个稀缺良心国家队App，你未必全知道！！！
44822901,攻气漫漫的总攻大人,太离谱了，怎么会有“没有儿化音听着好难受”这种弹幕[辣眼睛],0,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
2278469,dheudjdh,这肌肉真的太帅了。自然健身的活肌肉天花板[支持],2,0,0,2024/8/13,运动,让健美圈看看纯街健能练出多恶心的肌肉
439302927,谢心武士,好羡慕，小时候的梦想就是家里开烧烤店或者小卖部，可以吃,2,0,0,2024/8/13,动画,小时候自以为瞒天过海的事情
73373639,oqzcqe6044,跨越山河去拥抱你，把爱融入每一个朝夕。,2,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P89
1892090428,须chen-离_,圆桌竟然还做了动态的，还有女配音，希望圆桌以后做成动漫[doge],2,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P33
1632847294,海洋深处的温暖,虽然我们平凡又渺小，但仍然可以耀眼如星辰——青林之初,2,0,0,2024/8/14,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
36624832,白潾,流不流量不谈，倒是好奇为啥一个说车的做起公益了，还有为啥孩子有事会想着求助说车的_(:з」∠)_,1,0,0,2024/8/13,生活,今天比昨天好，这就是希望。
298266689,站长会买回天吗,我家突然出现一个白色生物还说什么要不要签订契约up你有什么头绪吗[Mygo表情包_探头],1,0,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
284194392,奶茶我的挚爱,我还以为最后关门会再出来一个，那就笑死了[doge][doge],1,0,0,2024/8/14,原创,细品
663893987,Stupid-goldfish,今天我生日，可以给我发一个生日快乐吗[星星眼][星星眼],2,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P51
107500107,き花魁が,这是韩国的什么综艺,1,1,0,2024/8/13,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享100亿奖金，比韩剧精彩！
77270906,卷起海浪的声音_,中国的父子关系最为微妙，时而同仇敌忾，时而忿忿难平。我和我爸关系紧张的时候很长时间不说话，不在一个桌吃饭，不在一间屋睡觉。但是关系缓和的时候又有聊不完的话题说不完的话。我尝尝抱怨父亲为何这般无能，而长大了渐渐发现我能达到父亲十之二三已是万幸。身长环境的不同，接受教育的差距，父亲要我又很晚，说是没有代沟几乎是不可能的。父亲很少跟我讲道理，就是胖揍。后来我知道是他心平气和讲道理的时候我听不进去，打一顿才能听进去。我鄙夷父亲所做的每一个决定，尤其在我身上。后来才知道父亲在自己的能力之内已经竭尽所能的为我铺路了，父亲每一个决定可以说是深思熟虑高瞻远瞩的。我小时候赌咒起誓长大不要成为他这样的人，渐渐的周围人的评价就是你更父亲真像，不知该高兴还是难过。母亲和父亲变法爱的方式天差地别，母亲会毫不吝啬的像孩子灌注自己的爱，而大部分中国父亲是耻于表达爱的，他们知识默默的深深的爱着你，甚至有时让你感觉不到。,0,0,0,2024/8/14,动画,小时候自以为瞒天过海的事情
1906002325,稛载,521个粉丝[星星眼][星星眼],1,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
102693444,码一未来,和emaya哪个更好。[doge],1,2,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
447206772,原味水晶糕,wok，这个我是真的喜欢[给心心][给心心][给心心],2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
94827986,av2400068,。。。莫名其妙，我还以为你要去github找项目呢,1,0,0,2024/8/13,科技,【通通曝光】77个稀缺良心国家队App，你未必全知道！！！
28619329,Darling-Daisy,这个是我今年最喜欢的车。,2,0,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
435925537,i风筝风筝,事实证明：网红经济，黑红也是红！[支持],1,0,0,2024/8/12,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享28亿奖金，比韩剧精彩！
13206418,乌龟快飞,这么久不走一看就是等着对方邀请加入,1,0,0,2024/8/13,原创,细品
13381777,Prince米希希,这个人在这个办公室气质好庞大hhh,2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
25551839,另喵卿,"“已经没有什么好害怕的了！”
“我……真是个笨蛋”
“沙耶香，一个人很寂寞吧……”
“你能去就救那个还没有被丘比欺骗的笨蛋的我吗？”
“我愿意为了鹿目圆同学成为魔法少女！”",2,0,0,2024/8/13,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
522562986,天才玩家M-_,当年玩MC的快乐再也找不回来了，以前一个原版MC在手机上能玩一天，现在各种模组整合包下好了打开退出一气呵成[笑哭],2,0,0,2024/8/14,游戏,“第一次失望”这扇门我走了十年....
414911649,柒上星空,刚注册B站，这就是B站的高质量鬼畜吗，我真是太喜欢了[星星眼][星星眼],2,2,0,2024/8/15,鬼畜,十三香汉堡包
11214890,St-Oliver夜魔,这期虽然没说spn，但是[doge]处处都在暗示spn,1,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
2089849017,对着镜子吹,这什么正统鬼畜？,2,2,0,2024/8/14,鬼畜,十三香汉堡包
5585254,JerryClancy,"“故意烤多两串，这个点也该过来了”
……
“我摊子呢？连烤架都给我吃了？”",2,0,0,2024/8/14,动画,小时候自以为瞒天过海的事情
1637034557,绿小叶子,开窗户透气的毛娘：终于…轮到我了吗[微笑],2,0,0,2024/8/15,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
427603938,Elinros-,剪羽，扔鸟，在店门口这么玩，有人来了依旧蹲那儿叫，我看评论区你还是猫鸟混养？？你叠buff呢搁这？？？？？,0,0,0,2024/8/15,动物,哈哈哈笑死了第一次看见它气急败坏
93686537,紫の雪_,你需要更多的钱～,0,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
213195775,米糖棠,当年拿百度搜的，当时也还有朋友陪我一起玩,2,0,0,2024/8/14,游戏,“第一次失望”这扇门我走了十年....
2115212288,怜烟蓝_,可以，肌肉多，头也不尖，很方[脱单doge],2,0,0,2024/8/15,运动,让健美圈看看纯街健能练出多恶心的肌肉
68439682,可乐味的斯巴达,那必须提名我心目中的最强科幻片，这个男人来自地球了,2,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
652110897,过了100题的小秋,还有那个龙蛋，小时候一直想孵化，为了孵化什么办法都试过，比如把蛋放在岩浆里，放在水里，放在地狱岩上（好久没玩了，不知道叫什么了）,2,0,0,2024/8/13,游戏,“第一次失望”这扇门我走了十年....
93166082,朗二爷,虎哥，不为别的，就你这样帮他们！ 先生大义,2,0,0,2024/8/14,生活,今天比昨天好，这就是希望。
12168765,毛毛从来不看b站,个人喜欢就好，7000在原神里也就一个满命的价格，有的人选满命，有的人选衣服。爱玩啥玩啥，不用那么互相不理解[笑哭],2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
383114477,赚钱就买人民币,"分享3个稀缺app，为避免下架，请速速下载[doge]
1.哔哩哔哩
2.微信
3.支付宝",1,2,2,2024/8/13,科技,【通通曝光】20个稀缺良心国家队App，你未必全知道！！！
350303900,ningqing_55,这个综艺叫什么？,1,0,0,2024/8/14,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享83亿奖金，比韩剧精彩！
92343933,平乐login,请下载国家反诈中心,0,2,0,2024/8/13,科技,【通通曝光】62个稀缺良心国家队App，你未必全知道！！！
1950929,高颜值的九涉酒,看见评论区里推荐牵绳的，都给我看笑了。牵绳就是心理作用，鸟乐意给你牵你就能牵，不乐意使劲几下就挣脱了。而且牵绳也分脖子和脚环绳，视频里这种如果用脚环绳是有短腿风险的。如果牵脖子上，鸟也不会舒服，会一直咬绳子，先不说喙会不会咬坏吧，光脖子那一圈一直摩擦的擦伤就够受了。推荐牵绳的都是没碰见过野猫的，本来鸟还来得及飞走，就因为你牵着绳子飞不远一口就能给你吃掉。,0,0,0,2024/8/15,动物,哈哈哈笑死了第一次看见它气急败坏
162405029,Teresa迪妮莎的微笑,外行感觉U9很帅，而且新技术就是创新，不是一味模仿别人，这点就很佩服。,2,0,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
2020283754,永雏踩踩背,高技术,2,0,0,2024/8/8,舞蹈,乐意效劳 随叫随到！
320553661,天水一故,这种情况生三个孩子，不知道该说什么,0,0,2,2024/8/13,生活,今天比昨天好，这就是希望。
406045,邪神的仆从,"李连杰的《新少林五祖》，原本也打算像邵氏旧版那样，请五位当红武打明星加盟扮演五祖，弄出个豪华阵容，但是电影预算不够，请不起其他大明星，编导王晶就把剧本改成五祖是小孩。
此外，王晶原计划安排西域僧当最终Boss，马宁儿被陈近南用削铁如泥的宝剑干掉，然后陈近南和洪熙官联手对付西域僧。但刘松仁档期太满，只能在剧组待2天，剧本就改成著名的出场拉风但在自己的BGM里飞速下线的陈近南，西域僧也改成了战五渣",0,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
435441302,EdwardErich,你这样扔一只可怜的小鸟，感觉你这人挺邪恶的,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
1619925,芥末_红茶,看到这么扔鸟我就生气?是故意的吧！恶心！！举报不谢,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
517283279,bj_夹,有没有像我一样刚入坑的时候信标塔造成空心的还一直纳闷为什么无法激活满级效果的[笑哭],0,0,0,2024/8/13,游戏,“第一次失望”这扇门我走了十年....
1948083466,外卖小哥21,能不能更新一下番茄里的《致命游戏》？,0,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P109
1390205521,柒pro风max,有朝一日，豆撅子雪糕不是梦[doge],1,0,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
281950372,立华奏奏i,鸟之诗,1,0,0,2024/8/15,游戏,“第一次失望”这扇门我走了十年....
1084637918,塞比巴卜,超市看到这个冻芒果就没买，冻死了咬不动，化开变软了棍就得飞出去，已经预想到吃它的狼狈样了[doge],0,0,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
474093220,sun__shine-,等哪天哈基米从树上给你一个飞扑冲刺就老实了，jb谁教你这么让鸟飞的？你把他当飞盘扔？,0,0,0,2024/8/15,动物,哈哈哈笑死了第一次看见它气急败坏
28238390,青琐连郢,一直以为是两个人交流，旁边有人用会议桌那种。原来是一堆人围着papi和嘉宾[笑哭][笑哭]很考验嘉宾场控啊,1,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
3.49E+15,天朝上将武秀荣,突然，心好痛…好痛…,0,0,0,2024/8/12,游戏,“第一次失望”这扇门我走了十年....
230148831,今天的作业淦完了吗,买过两个莉莉丝游戏的游戏[脱单doge],0,0,0,2024/8/13,知识,建了一栋楼给员工玩？2055人的游戏公司竟然是这样的
2292083,泷岛森事务所,对魏老板有了全新认识是在他说（很多潮牌其实是平面设计的范畴，不属于服装设计）。。。。一语点醒梦中人的感觉,2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
386315562,蘼夜,好可爱[给心心][给心心],2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
1313758292,Blumblebeeee,200w合影,2,0,0,2024/8/14,原创,细品
2100525,致幻派,马瘦毛长蹄子肥，儿子偷爹不算賊。,0,0,0,2024/8/14,动画,小时候自以为瞒天过海的事情
239374512,陌然翊,无聊的你，无聊的我。把无聊打发在无聊的手机里。,0,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
397660746,枳橙-,"爸爸：旁边两串怎么烤糊了
（看见旁边的我）?
爸爸： 哎??",2,0,0,2024/8/15,动画,小时候自以为瞒天过海的事情
321449667,于昼昼昼昼昼,不是很大，但真的很漂亮，和健美完全不是一种美,2,0,0,2024/8/13,运动,让健美圈看看纯街健能练出多恶心的肌肉
415866585,#NAME?,迂回战术[doge],1,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
699162127,爱涩涩の猫咪局长,冷知识：没人在乎你第几,0,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
3.55E+15,露_寒,我以前是看迪哥和呆呆入坑的，但以前觉得呆呆的视频比较有趣，我记得呆呆有个生存视频，里面有个东西(模组) 溜溜球 我就以为原版也有，我就兴奋的告诉我弟弟说：我会合成溜溜球了！我就打开游戏合成，但我怎么合成都没用，就以为我们玩的是盗版的，直到游戏玩熟悉了，也知道这个要模组才有。真的被我以前给蠢到了[捂眼][笑哭]还有视频里的我都有干过[笑哭],0,0,0,2024/8/14,游戏,“第一次失望”这扇门我走了十年....
671124,鶸鸡鸿,牛不灭！！！,1,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
23753645,午时已到账,暂停的好啊,2,0,0,2024/8/13,原创,细品
525368467,Y怎么都存在啊,小时候会附魔好几套装备，还会起上名字分别放到不同的宝箱里，幻想着自己与伙伴分享这些装备，一起生存，小时候还学孵末影龙蛋，耗费数个小时用各种方块一层又一层的将它围住，被围住的龙蛋并没有孵化，但好在没有白费力气，没能孵出龙蛋的方块留住了我的童年[墨镜],2,0,0,2024/8/13,游戏,“第一次失望”这扇门我走了十年....
1586210698,Riel_Faimel,太有教育意义了,2,0,0,2024/8/15,动物,哈哈哈笑死了第一次看见它气急败坏
22276398,仁者不忧,反诈APP就是最大的诈骗APP,0,0,0,2024/8/13,科技,【通通曝光】92个稀缺良心国家队App，你未必全知道！！！
16915882,你好呀小邓同学OVO,不得不说韩国人是会搞综艺的[嗑瓜子],2,0,0,2024/8/13,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享60亿奖金，比韩剧精彩！
430829014,悬离哟,"这其实圆桌动漫画最多全身上下的一次[打call]
后面的系列基本都是画上半身[捂脸]
现在这种样子好喜欢[大笑]",2,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P55
4172018,郊外の夏夜,好恶心的肌肉啊[酸了]我身上怎么长不出这么恶心的肌肉,0,0,0,2024/8/13,运动,让健美圈看看纯街健能练出多恶心的肌肉
3.55E+15,邢是邢-,平静中带有一丝疯感,2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
253390486,梵妮同学,他带的东西好有诚意，都是很难带过来的东西，用心了,2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
3.55E+15,萧凡的真爱粉,圆桌动漫万岁，圆桌动漫万岁！！！！,2,0,0,2024/8/15,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P32
41512725,FEIFEI老公,赛道仙人破防了,0,0,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
47764351,月岛楓,说话好台啊救命,1,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
480587946,纸上城堡0_0,看到标题第一反应就是电影《这个男人来自地球》,1,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
107503886,万象化一,冻芒果这个真是纯纯智商税，搞不好利润率比钟薛高还高,0,0,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
432038378,诗人陈辉,豪堪,2,0,0,2024/8/14,鬼畜,十三香汉堡包
1511991196,半口湾岸,就是低脂视频，很多东西不被大众接受是有原因的，这里面除了12306，其他都是什么?，故弄玄虚，app里面的内容质量懂得懂得,0,0,0,2024/8/15,科技,【通通曝光】64个稀缺良心国家队App，你未必全知道！！！
351754773,一穷二白的歇山啊,还是爱看，主要大家都积极参与，爱好碰撞，然后氛围很融洽,2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
217030762,勿忘国耻731,不知道为什么看拉子总给我一种i人强e的感觉[妙啊][妙啊],2,0,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
333718844,猫系少女1111,怎么没有男生腹肌版的帅哥来参加啊啊啊啊[大哭],0,0,0,2024/8/13,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享56亿奖金，比韩剧精彩！
426698013,炸雀了,"蚌埠住了 看着飞不起来是剪过羽 既然剪羽了就别乱丢（没剪羽 也别乱丢）这样放纯粹是和绑了翅膀扔出去差不多 都这样摔地上都没只能说小鸡脾气还怪好
小鸡训练一些手势或口令让它自己飞 轻轻抬一下就可以 剪羽飞不远不代表可以乱放 小猫猫小狗小孩都要小心 有鸟绳带鸟绳不是很麻烦的事 
这么好的小鸡应该是小宠儿不是手榴弹 请你好好对待啊up",0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
2123123070,河诚QAQ,我家也有只鹦鹉，放飞也不是这么放的啊，不应该斜向上托出去吗[疑惑]你第一次甩出去 第二次扔出去……这么整鸟很容易受伤的,0,0,0,2024/8/15,动物,哈哈哈笑死了第一次看见它气急败坏
3.49E+15,喜灰爱豆,太有纪念意义了,2,0,0,2024/8/14,鬼畜,十三香汉堡包
289215174,猴德榜,电视剧《朱元璋》经费也不多，打仗冲锋的戏就用一场冲锋的画面用不同的角度拍就成了不同战役的冲锋，不过最牛的还是蓝玉带兵冲进陈友谅阵营后城墙上小兵报告战况的那个场面，比拍打斗画面还紧张,2,0,0,2024/8/14,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
200614637,程百白,一个十三香汉堡，一个十三香香肠[doge],1,0,0,2024/8/15,鬼畜,十三香汉堡包
347449946,留学生做饭糊弄指南,说话跟个糖一样,0,0,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
421151207,那只喵丶,请不要那么扔鸟，会因为空气压力导致鸟受伤,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
2342467,闪光滴指压师,"我在虎扑看得版本最后还有个反转怎么没了？
老亨走后，阿基接到阿真电话，原来是阿基帮忙试穿刚到的衣服。。

然后阿基问健俊：你怎么在衣柜里，",0,0,0,2024/8/13,原创,细品
2104637401,安鸽大霸王,关于天堂之门我有许多的回忆，可是当我在评论的时候最后又删掉那些话，因为那些东西好像在回忆里的地位越来越说不清了，明明感觉自己没有改变，却又已经变了这么多了,2,0,0,2024/8/13,游戏,“第一次失望”这扇门我走了十年....
454774285,Gundam-QanT,虽然但是，为什么这么多老广啊[笑哭][笑哭],1,0,0,2024/8/12,生活,今天比昨天好，这就是希望。
94921002,盔甲鸟,看见评论区都在骂我就放心了,0,0,0,2024/8/15,动物,哈哈哈笑死了第一次看见它气急败坏
353302012,赛博审判官,欲买桂花同载酒，终不似，少年游。ε=(′ο｀*)))唉,2,0,0,2024/8/14,游戏,“第一次失望”这扇门我走了十年....
3.55E+15,萧凡的真爱粉,真的，我认真的，这个视频已经给你三连了,2,0,0,2024/8/15,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P73
505925211,御坂15622号,时间过得好快，眨眼十年又过去了。啥都在变化，唯独那个存档里的你没有改变[笑哭],2,0,0,2024/8/14,游戏,“第一次失望”这扇门我走了十年....
2117078528,啊你这大憨憨,见证新星[BanGDream_摩卡-满足][BanGDream_摩卡-满足],2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
472585812,PocHol,甜菜钥匙。我闹钟放这个被室友说是在做法……,1,0,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
17057957,καταστροφ?,一堆短视频突然刷到这位的视频，简直就像是三伏天进了空调房，一瞬间从黏糊的状态清醒了。三连了，天授人权真厉害啊。,2,0,0,2024/8/15,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
5048294,未央原创手作,UP是不是学芭蕾的,1,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
190501,木ノ本桜,弹幕懂哥太搞笑了，调了动力配比和TC来甩尾的，懂哥们非说过弯姿态很挣扎,0,0,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
14384337,残月·千桜,要是最后这里门后面还藏着个人，那将绝杀[doge],1,0,0,2024/8/13,原创,细品
1836433237,乐乐想吃烤鸭,处理好了,1,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P13
